,u,i,ts,label,idx
931,13,95,1082787937,0,931
932,118,13,1082787949,0,932
933,37,305,1082787968,0,933
934,305,29,1082787976,0,934
935,37,264,1082787983,0,935
936,303,29,1082787994,0,936
937,13,118,1082788008,0,937
938,118,13,1082788072,0,938
939,13,118,1082788093,0,939
940,37,264,1082788141,0,940
941,37,305,1082788163,0,941
942,37,305,1082788196,0,942
943,29,303,1082788217,0,943
944,37,305,1082788218,0,944
945,303,29,1082788410,0,945
946,303,29,1082788431,0,946
947,310,310,1082788505,0,947
948,29,303,1082788510,0,948
949,37,305,1082788588,0,949
950,37,264,1082788601,0,950
951,118,13,1082788605,0,951
952,13,118,1082788664,0,952
953,37,264,1082788699,0,953
954,37,264,1082788800,0,954
955,37,305,1082788828,0,955
956,37,264,1082788853,0,956
957,37,305,1082788876,0,957
958,118,13,1082788903,0,958
959,13,118,1082788921,0,959
960,37,264,1082789213,0,960
961,37,305,1082789266,0,961
962,37,305,1082789548,0,962
963,37,305,1082789580,0,963
964,311,311,1082789690,0,964
965,37,305,1082789926,0,965
966,28,29,1082789939,0,966
967,37,305,1082789941,0,967
968,37,311,1082789951,0,968
969,37,264,1082789965,0,969
970,311,275,1082790126,0,970
971,312,312,1082790150,0,971
972,311,29,1082790293,0,972
973,37,311,1082790360,0,973
974,37,305,1082790377,0,974
975,29,311,1082790517,0,975
976,310,311,1082790526,0,976
977,179,311,1082790534,0,977
978,95,29,1082790535,0,978
979,29,95,1082790558,0,979
980,311,310,1082790591,0,980
981,95,13,1082790649,0,981
982,37,305,1082790758,0,982
983,173,305,1082790809,0,983
984,297,310,1082790953,0,984
985,311,197,1082791042,0,985
986,173,197,1082791077,0,986
987,297,310,1082791095,0,987
988,37,311,1082791185,0,988
989,37,311,1082791207,0,989
990,37,310,1082791248,0,990
991,37,311,1082791256,0,991
992,37,310,1082791329,0,992
993,311,13,1082791506,0,993
994,37,264,1082791541,0,994
995,297,310,1082791611,0,995
996,13,95,1082791683,0,996
997,13,311,1082791722,0,997
998,173,146,1082791818,0,998
999,173,13,1082791873,0,999
1000,313,313,1082791932,0,1000
1001,297,310,1082791932,0,1001
1002,173,313,1082792136,0,1002
1003,259,303,1082792144,0,1003
1004,259,303,1082792195,0,1004
1005,314,314,1082792240,0,1005
1006,179,311,1082792292,0,1006
1007,297,310,1082792295,0,1007
1008,311,216,1082792313,0,1008
1009,179,311,1082792613,0,1009
1010,259,30,1082793156,0,1010
1011,201,197,1082793159,0,1011
1012,179,311,1082793302,0,1012
1013,37,60,1082793441,0,1013
1014,315,315,1082793590,0,1014
1015,37,313,1082793724,0,1015
1016,180,195,1082794441,0,1016
1017,316,316,1082794561,0,1017
1018,180,316,1082795060,0,1018
1019,308,303,1082795078,0,1019
1020,180,316,1082795081,0,1020
1021,180,316,1082795111,0,1021
1022,180,316,1082795180,0,1022
1023,180,316,1082795202,0,1023
1024,173,315,1082795253,0,1024
1025,317,317,1082795314,0,1025
1026,180,316,1082795314,0,1026
1027,180,316,1082795355,0,1027
1028,180,316,1082795368,0,1028
1029,180,316,1082795419,0,1029
1030,180,316,1082795444,0,1030
1031,180,316,1082795455,0,1031
1032,180,316,1082795467,0,1032
1033,180,316,1082795473,0,1033
1034,187,76,1082795516,0,1034
1035,180,195,1082795526,0,1035
1036,187,316,1082795568,0,1036
1037,308,161,1082795603,0,1037
1038,180,316,1082795619,0,1038
1039,180,316,1082795627,0,1039
1040,316,216,1082795693,0,1040
1041,180,316,1082795714,0,1041
1042,187,316,1082795740,0,1042
1043,216,243,1082796030,0,1043
1044,173,216,1082796030,0,1044
1045,173,316,1082796115,0,1045
1046,173,216,1082796303,0,1046
1047,173,216,1082796392,0,1047
1048,318,318,1082796675,0,1048
1049,319,319,1082796798,0,1049
1050,320,320,1082797126,0,1050
1051,37,315,1082797189,0,1051
1052,321,321,1082797352,0,1052
1053,322,322,1082798166,0,1053
1054,319,76,1082798329,0,1054
1055,319,253,1082798794,0,1055
1056,301,59,1082800559,0,1056
1057,301,152,1082800564,0,1057
1058,301,76,1082800580,0,1058
1059,301,67,1082800585,0,1059
1060,301,74,1082800590,0,1060
1061,301,60,1082800599,0,1061
1062,301,197,1082800623,0,1062
1063,301,73,1082800647,0,1063
1064,301,146,1082800651,0,1064
1065,301,30,1082800656,0,1065
1066,301,322,1082800859,0,1066
1067,301,321,1082800867,0,1067
1068,301,320,1082800871,0,1068
1069,301,318,1082800880,0,1069
1070,301,317,1082800884,0,1070
1071,301,316,1082800888,0,1071
1072,301,315,1082800893,0,1072
1073,301,314,1082800897,0,1073
1074,301,313,1082800901,0,1074
1075,301,312,1082800908,0,1075
1076,301,311,1082800913,0,1076
1077,301,309,1082800918,0,1077
1078,301,307,1082800931,0,1078
1079,301,306,1082800940,0,1079
1080,301,305,1082800945,0,1080
1081,301,304,1082800953,0,1081
1082,301,303,1082800960,0,1082
1083,301,294,1082801712,0,1083
1084,280,298,1082806513,0,1084
1085,280,126,1082806553,0,1085
1086,280,304,1082806836,0,1086
1087,259,36,1082807388,0,1087
1088,1,311,1082825384,0,1088
1089,1,29,1082826162,0,1089
1090,318,146,1082826287,0,1090
1091,13,311,1082826584,0,1091
1092,13,318,1082826745,0,1092
1093,13,304,1082826792,0,1093
1094,318,180,1082827075,0,1094
1095,323,323,1082827108,0,1095
1096,319,318,1082828472,0,1096
1097,319,177,1082828566,0,1097
1098,319,246,1082828625,0,1098
1099,280,190,1082828827,0,1099
1100,237,308,1082828977,0,1100
1101,303,308,1082829004,0,1101
1102,280,20,1082829025,0,1102
1103,13,318,1082829074,0,1103
1104,180,304,1082829077,0,1104
1105,180,293,1082829180,0,1105
1106,13,123,1082829257,0,1106
1107,324,324,1082829683,0,1107
1108,13,318,1082830318,0,1108
1109,325,325,1082830401,0,1109
1110,326,326,1082830792,0,1110
1111,180,69,1082830856,0,1111
1112,308,237,1082831559,0,1112
1113,308,303,1082831572,0,1113
1114,173,305,1082831661,0,1114
1115,318,59,1082831763,0,1115
1116,304,180,1082831822,0,1116
1117,173,74,1082831870,0,1117
1118,318,324,1082832121,0,1118
1119,180,304,1082832244,0,1119
1120,10,210,1082832606,0,1120
1121,173,207,1082832659,0,1121
1122,10,324,1082832751,0,1122
1123,304,180,1082833257,0,1123
1124,324,318,1082833382,0,1124
1125,318,324,1082833600,0,1125
1126,318,207,1082833763,0,1126
1127,180,304,1082834097,0,1127
1128,304,180,1082835493,0,1128
1129,327,327,1082836028,0,1129
1130,301,180,1082836937,0,1130
1131,328,328,1082837241,0,1131
1132,85,180,1082837340,0,1132
1133,29,320,1082838140,0,1133
1134,70,180,1082839558,0,1134
1135,296,324,1082839566,0,1135
1136,70,266,1082839802,0,1136
1137,70,166,1082839825,0,1137
1138,70,149,1082839872,0,1138
1139,329,329,1082840164,0,1139
1140,259,318,1082840198,0,1140
1141,330,330,1082840793,0,1141
1142,331,331,1082840866,0,1142
1143,330,331,1082841069,0,1143
1144,332,332,1082841100,0,1144
1145,173,216,1082841109,0,1145
1146,173,331,1082841152,0,1146
1147,173,110,1082841173,0,1147
1148,9,330,1082841193,0,1148
1149,173,331,1082841369,0,1149
1150,13,318,1082841371,0,1150
1151,13,318,1082841408,0,1151
1152,173,331,1082841518,0,1152
1153,173,331,1082841543,0,1153
1154,173,264,1082841628,0,1154
1155,330,216,1082841643,0,1155
1156,331,155,1082841703,0,1156
1157,173,331,1082841732,0,1157
1158,330,331,1082841739,0,1158
1159,37,331,1082841744,0,1159
1160,37,332,1082841765,0,1160
1161,173,165,1082841842,0,1161
1162,331,147,1082842007,0,1162
1163,330,216,1082842105,0,1163
1164,301,327,1082842217,0,1164
1165,301,332,1082842239,0,1165
1166,301,329,1082842398,0,1166
1167,173,216,1082842566,0,1167
1168,103,243,1082842849,0,1168
1169,48,216,1082842976,0,1169
1170,13,165,1082843384,0,1170
1171,69,180,1082843513,0,1171
1172,173,264,1082843695,0,1172
1173,173,150,1082843882,0,1173
1174,13,165,1082843993,0,1174
1175,173,150,1082844031,0,1175
1176,330,150,1082844033,0,1176
1177,330,150,1082844082,0,1177
1178,13,165,1082844234,0,1178
1179,137,331,1082844405,0,1179
1180,48,303,1082844682,0,1180
1181,48,216,1082844710,0,1181
1182,9,330,1082844749,0,1182
1183,331,137,1082844827,0,1183
1184,9,330,1082845011,0,1184
1185,48,331,1082845140,0,1185
1186,48,331,1082845182,0,1186
1187,173,303,1082845600,0,1187
1188,9,330,1082845620,0,1188
1189,48,331,1082845980,0,1189
1190,173,303,1082846016,0,1190
1191,330,303,1082846029,0,1191
1192,137,331,1082846128,0,1192
1193,48,331,1082846152,0,1193
1194,330,331,1082846207,0,1194
1195,333,333,1082846254,0,1195
1196,331,137,1082846255,0,1196
1197,48,331,1082846360,0,1197
1198,192,49,1082846556,0,1198
1199,192,29,1082846643,0,1199
1200,48,331,1082846644,0,1200
1201,192,295,1082846670,0,1201
1202,173,331,1082846697,0,1202
1203,173,331,1082846864,0,1203
1204,48,331,1082846950,0,1204
1205,36,311,1082847119,0,1205
1206,173,264,1082847225,0,1206
1207,114,330,1082847226,0,1207
1208,114,29,1082847327,0,1208
1209,48,331,1082847339,0,1209
1210,36,29,1082847437,0,1210
1211,334,334,1082847648,0,1211
1212,173,303,1082847653,0,1212
1213,173,303,1082847744,0,1213
1214,303,330,1082847761,0,1214
1215,173,303,1082847827,0,1215
1216,335,335,1082847936,0,1216
1217,173,303,1082847942,0,1217
1218,173,303,1082848136,0,1218
1219,301,334,1082848502,0,1219
1220,336,336,1082848623,0,1220
1221,173,199,1082849017,0,1221
1222,1,29,1082849608,0,1222
1223,336,67,1082849666,0,1223
1224,37,336,1082849692,0,1224
1225,337,337,1082849925,0,1225
1226,37,336,1082850216,0,1226
1227,37,337,1082850709,0,1227
1228,330,303,1082850885,0,1228
1229,338,338,1082850896,0,1229
1230,37,197,1082851049,0,1230
1231,37,258,1082851196,0,1231
1232,137,331,1082851265,0,1232
1233,10,336,1082851327,0,1233
1234,10,334,1082851389,0,1234
1235,296,138,1082851579,0,1235
1236,339,339,1082851792,0,1236
1237,192,39,1082851859,0,1237
1238,303,330,1082852271,0,1238
1239,330,303,1082852321,0,1239
1240,247,337,1082852652,0,1240
1241,10,334,1082852685,0,1241
1242,10,330,1082852725,0,1242
1243,301,337,1082852748,0,1243
1244,301,339,1082852761,0,1244
1245,334,299,1082852779,0,1245
1246,10,334,1082852794,0,1246
1247,9,339,1082853039,0,1247
1248,334,299,1082853179,0,1248
1249,10,334,1082853300,0,1249
1250,334,299,1082853554,0,1250
1251,150,330,1082853734,0,1251
1252,334,299,1082853740,0,1252
1253,334,299,1082853921,0,1253
1254,334,299,1082854221,0,1254
1255,299,334,1082854539,0,1255
1256,10,334,1082854680,0,1256
1257,10,330,1082854748,0,1257
1258,334,299,1082855058,0,1258
1259,280,334,1082855450,0,1259
1260,326,40,1082855581,0,1260
1261,70,325,1082856294,0,1261
1262,340,340,1082856641,0,1262
1263,330,180,1082856967,0,1263
1264,86,211,1082857776,0,1264
1265,114,330,1082857911,0,1265
1266,192,335,1082858160,0,1266
1267,192,100,1082858221,0,1267
1268,173,334,1082858295,0,1268
1269,341,341,1082858554,0,1269
1270,173,59,1082858616,0,1270
1271,173,60,1082858678,0,1271
1272,114,330,1082858800,0,1272
1273,114,330,1082859048,0,1273
1274,173,138,1082859201,0,1274
1275,296,138,1082859618,0,1275
1276,243,216,1082859791,0,1276
1277,173,311,1082860107,0,1277
1278,296,45,1082860332,0,1278
1279,173,311,1082860462,0,1279
1280,173,30,1082860674,0,1280
1281,13,312,1082860748,0,1281
1282,13,311,1082860786,0,1282
1283,173,166,1082861121,0,1283
1284,13,311,1082861133,0,1284
1285,28,279,1082863112,0,1285
1286,173,279,1082863181,0,1286
1287,28,197,1082863427,0,1287
1288,28,316,1082863536,0,1288
1289,294,269,1082865016,0,1289
1290,156,11,1082865124,0,1290
1291,156,11,1082865158,0,1291
1292,341,308,1082865192,0,1292
1293,156,311,1082865423,0,1293
1294,342,342,1082866331,0,1294
1295,37,294,1082866661,0,1295
1296,37,29,1082866724,0,1296
1297,1,29,1082867483,0,1297
1298,1,74,1082867603,0,1298
1299,2,89,1082867965,0,1299
1300,37,29,1082868454,0,1300
1301,37,47,1082868466,0,1301
1302,173,294,1082869239,0,1302
1303,13,165,1082869917,0,1303
1304,13,318,1082870236,0,1304
1305,173,294,1082870544,0,1305
1306,13,79,1082870873,0,1306
1307,197,325,1082871405,0,1307
1308,197,325,1082871405,0,1308
1309,173,146,1082873335,0,1309
1310,308,245,1082874008,0,1310
1311,29,146,1082874460,0,1311
1312,343,343,1082874721,0,1312
1313,233,89,1082875303,0,1313
1314,308,340,1082875328,0,1314
1315,29,194,1082875509,0,1315
1316,28,341,1082875611,0,1316
1317,344,344,1082875645,0,1317
1318,180,11,1082875656,0,1318
1319,194,29,1082875677,0,1319
1320,197,308,1082875693,0,1320
1321,345,345,1082875704,0,1321
1322,77,171,1082875762,0,1322
1323,77,171,1082875767,0,1323
1324,346,346,1082875825,0,1324
1325,303,330,1082876070,0,1325
1326,347,347,1082876271,0,1326
1327,301,279,1082876306,0,1327
1328,28,180,1082876320,0,1328
1329,77,129,1082876609,0,1329
1330,77,129,1082876613,0,1330
1331,77,303,1082876635,0,1331
1332,129,77,1082876684,0,1332
1333,77,129,1082876771,0,1333
1334,28,305,1082876990,0,1334
1335,197,308,1082877032,0,1335
1336,28,303,1082877044,0,1336
1337,129,77,1082877044,0,1337
1338,303,77,1082877133,0,1338
1339,192,77,1082877279,0,1339
1340,37,29,1082877311,0,1340
1341,28,303,1082877370,0,1341
1342,37,118,1082877450,0,1342
1343,28,303,1082877747,0,1343
1344,348,348,1082877954,0,1344
1345,349,349,1082877979,0,1345
1346,350,350,1082878170,0,1346
1347,351,351,1082878191,0,1347
1348,77,303,1082878287,0,1348
1349,46,303,1082878299,0,1349
1350,77,129,1082878379,0,1350
1351,303,77,1082878437,0,1351
1352,77,303,1082878461,0,1352
1353,46,303,1082878465,0,1353
1354,46,264,1082878502,0,1354
1355,46,303,1082878527,0,1355
1356,129,77,1082878560,0,1356
1357,303,77,1082878564,0,1357
1358,77,129,1082878613,0,1358
1359,46,171,1082878624,0,1359
1360,46,303,1082878651,0,1360
1361,77,303,1082878672,0,1361
1362,352,352,1082878765,0,1362
1363,303,77,1082878795,0,1363
1364,46,303,1082878830,0,1364
1365,77,303,1082878852,0,1365
1366,46,303,1082878854,0,1366
1367,129,77,1082878883,0,1367
1368,77,129,1082878957,0,1368
1369,46,303,1082878972,0,1369
1370,303,77,1082879036,0,1370
1371,129,77,1082879053,0,1371
1372,46,303,1082879116,0,1372
1373,77,129,1082879136,0,1373
1374,46,303,1082879151,0,1374
1375,77,303,1082879168,0,1375
1376,46,303,1082879221,0,1376
1377,303,77,1082879250,0,1377
1378,129,77,1082879269,0,1378
1379,46,303,1082879344,0,1379
1380,46,303,1082879387,0,1380
1381,46,303,1082879410,0,1381
1382,114,330,1082879443,0,1382
1383,46,303,1082879475,0,1383
1384,69,114,1082879488,0,1384
1385,77,303,1082879540,0,1385
1386,77,129,1082879558,0,1386
1387,46,303,1082879635,0,1387
1388,303,77,1082879657,0,1388
1389,129,77,1082879658,0,1389
1390,28,303,1082879707,0,1390
1391,77,303,1082879752,0,1391
1392,46,303,1082879771,0,1392
1393,46,303,1082879849,0,1393
1394,303,77,1082879856,0,1394
1395,46,303,1082879927,0,1395
1396,28,303,1082879937,0,1396
1397,77,303,1082880011,0,1397
1398,46,303,1082880012,0,1398
1399,77,129,1082880032,0,1399
1400,28,303,1082880069,0,1400
1401,303,77,1082880107,0,1401
1402,28,324,1082880107,0,1402
1403,46,303,1082880119,0,1403
1404,77,303,1082880218,0,1404
1405,173,138,1082880243,0,1405
1406,173,129,1082880332,0,1406
1407,46,303,1082880349,0,1407
1408,173,138,1082880367,0,1408
1409,303,77,1082880379,0,1409
1410,129,77,1082880403,0,1410
1411,173,138,1082880471,0,1411
1412,46,303,1082880478,0,1412
1413,46,303,1082880499,0,1413
1414,77,129,1082880627,0,1414
1415,77,303,1082880673,0,1415
1416,353,353,1082880745,0,1416
1417,303,77,1082880758,0,1417
1418,77,303,1082880815,0,1418
1419,77,303,1082880841,0,1419
1420,28,303,1082880843,0,1420
1421,28,324,1082880852,0,1421
1422,303,77,1082880940,0,1422
1423,303,77,1082881020,0,1423
1424,114,77,1082881139,0,1424
1425,28,303,1082881139,0,1425
1426,77,303,1082881192,0,1426
1427,36,311,1082881213,0,1427
1428,303,77,1082881324,0,1428
1429,114,77,1082881336,0,1429
1430,77,303,1082881445,0,1430
1431,36,336,1082881525,0,1431
1432,114,77,1082881535,0,1432
1433,303,77,1082881540,0,1433
1434,114,77,1082881551,0,1434
1435,114,77,1082881717,0,1435
1436,77,303,1082881720,0,1436
1437,114,77,1082881753,0,1437
1438,303,77,1082881854,0,1438
1439,77,303,1082881875,0,1439
1440,114,77,1082881913,0,1440
1441,303,77,1082881940,0,1441
1442,36,253,1082881949,0,1442
1443,77,303,1082881980,0,1443
1444,308,194,1082882002,0,1444
1445,114,77,1082882035,0,1445
1446,303,77,1082882159,0,1446
1447,114,77,1082882216,0,1447
1448,77,303,1082882274,0,1448
1449,114,49,1082882342,0,1449
1450,49,264,1082882361,0,1450
1451,114,77,1082882410,0,1451
1452,301,320,1082882421,0,1452
1453,114,49,1082882443,0,1453
1454,308,303,1082882444,0,1454
1455,114,49,1082882477,0,1455
1456,301,314,1082882544,0,1456
1457,303,77,1082882546,0,1457
1458,303,308,1082882584,0,1458
1459,308,303,1082882600,0,1459
1460,77,303,1082882622,0,1460
1461,354,354,1082882630,0,1461
1462,303,308,1082882656,0,1462
1463,303,77,1082882664,0,1463
1464,308,303,1082882693,0,1464
1465,36,69,1082882710,0,1465
1466,303,308,1082882711,0,1466
1467,114,77,1082882712,0,1467
1468,308,303,1082882744,0,1468
1469,303,308,1082882800,0,1469
1470,36,87,1082882836,0,1470
1471,308,303,1082882842,0,1471
1472,303,308,1082882898,0,1472
1473,114,49,1082882905,0,1473
1474,354,303,1082882919,0,1474
1475,36,52,1082882969,0,1475
1476,354,303,1082883029,0,1476
1477,354,340,1082883072,0,1477
1478,114,49,1082883144,0,1478
1479,114,77,1082883253,0,1479
1480,114,49,1082883294,0,1480
1481,46,181,1082883394,0,1481
1482,114,49,1082883505,0,1482
1483,36,51,1082883522,0,1483
1484,114,49,1082883579,0,1484
1485,1,74,1082883591,0,1485
1486,114,49,1082884153,0,1486
1487,114,49,1082884227,0,1487
1488,114,49,1082884487,0,1488
1489,173,129,1082884532,0,1489
1490,36,29,1082884607,0,1490
1491,114,77,1082884632,0,1491
1492,36,77,1082884774,0,1492
1493,10,336,1082884815,0,1493
1494,114,49,1082884845,0,1494
1495,69,36,1082884859,0,1495
1496,114,49,1082884926,0,1496
1497,114,49,1082885118,0,1497
1498,114,49,1082885318,0,1498
1499,36,77,1082885709,0,1499
1500,114,77,1082885990,0,1500
1501,36,77,1082885997,0,1501
1502,114,49,1082886004,0,1502
1503,114,49,1082886021,0,1503
1504,114,77,1082886046,0,1504
1505,28,36,1082886216,0,1505
1506,355,355,1082886772,0,1506
1507,36,342,1082887181,0,1507
1508,173,36,1082887622,0,1508
1509,356,356,1082888741,0,1509
1510,28,332,1082889266,0,1510
1511,319,271,1082891011,0,1511
1512,319,318,1082891083,0,1512
1513,319,324,1082891159,0,1513
1514,319,117,1082891222,0,1514
1515,357,357,1082900749,0,1515
1516,29,36,1082909511,0,1516
1517,29,350,1082909827,0,1517
1518,358,358,1082910757,0,1518
1519,280,342,1082913709,0,1519
1520,13,165,1082914264,0,1520
1521,326,36,1082914814,0,1521
1522,319,324,1082917327,0,1522
1523,264,49,1082918114,0,1523
1524,13,165,1082918727,0,1524
1525,9,330,1082919141,0,1525
1526,37,29,1082921241,0,1526
1527,359,359,1082921252,0,1527
1528,28,338,1082922448,0,1528
1529,360,360,1082922624,0,1529
1530,349,308,1082922648,0,1530
1531,325,197,1082922935,0,1531
1532,70,325,1082925258,0,1532
1533,70,357,1082925473,0,1533
1534,48,129,1082925684,0,1534
1535,279,69,1082926493,0,1535
1536,11,271,1082926789,0,1536
1537,48,279,1082927023,0,1537
1538,165,13,1082928267,0,1538
1539,188,29,1082928565,0,1539
1540,188,49,1082928614,0,1540
1541,28,341,1082928901,0,1541
1542,28,305,1082928928,0,1542
1543,13,165,1082929605,0,1543
1544,29,69,1082929643,0,1544
1545,70,279,1082929860,0,1545
1546,361,361,1082929970,0,1546
1547,69,29,1082930380,0,1547
1548,29,69,1082930603,0,1548
1549,359,361,1082930685,0,1549
1550,361,359,1082930794,0,1550
1551,301,361,1082930975,0,1551
1552,301,361,1082931196,0,1552
1553,362,362,1082931566,0,1553
1554,70,100,1082932035,0,1554
1555,69,29,1082932273,0,1555
1556,301,361,1082932713,0,1556
1557,301,13,1082932764,0,1557
1558,29,69,1082932804,0,1558
1559,358,13,1082932859,0,1559
1560,37,43,1082933666,0,1560
1561,37,361,1082933669,0,1561
1562,49,264,1082933678,0,1562
1563,37,362,1082933683,0,1563
1564,11,271,1082933980,0,1564
